Time (min),Force (N),Position (mm)
0.0154,75.1,0.027600
0.0154,75.1,0.027700
0.0154,75.3,0.027700
0.0155,75.4,0.027800
0.0155,75.5,0.027800
0.0155,75.6,0.027800
0.0155,75.7,0.027900
0.0155,75.8,0.027900
0.0156,75.9,0.028000
0.0156,76.0,0.028000
0.0156,76.0,0.028100
0.0156,76.0,0.028100
0.0156,76.2,0.028200
0.0156,76.3,0.028200
0.0157,76.4,0.028200
0.0157,76.4,0.028300
0.0157,76.4,0.028300
0.0157,76.5,0.028300
0.0157,76.5,0.028400
0.0157,76.5,0.028400
0.0158,76.5,0.028500
0.0158,76.6,0.028500
0.0158,76.6,0.028500
0.0158,76.7,0.028600
0.0158,76.6,0.028600
0.0158,76.9,0.028700
0.0159,77.1,0.028700
0.0159,77.2,0.028800
0.0159,77.4,0.028800
0.0159,77.7,0.028900
0.0159,77.8,0.028900
0.0159,78.0,0.028900
0.0160,78.1,0.029000
0.0160,78.2,0.029000
0.0160,78.5,0.029100
0.0160,78.7,0.029100
0.0160,78.9,0.029200
0.0160,79.2,0.029200
0.0161,79.5,0.029200
0.0161,79.5,0.029300
0.0161,79.6,0.029300
0.0161,79.7,0.029400
0.0161,79.9,0.029400
0.0161,80.0,0.029500
0.0161,80.2,0.029500
0.0162,80.3,0.029500
